# script: Stepped_tone_log.py
# csv_file: data/stepped_tone_2026-07-20_14-25-14.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# tones: [100, 107, 115, 123, 143, 238, 241, 292, 306, 333, 495]
# dwell_s: 4.0
# notes_source: Notes/Baseplate/Baseplate_design.md, Notes/Coldplate/Coldplate.md
# run_timestamp_local: 2026-07-20T14:25:16.803202+02:00
wall_clock,t_rel_s,f_scheduled_hz,tone_index,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:25:19.955518+02:00,3.019,100.0,0,3575,15.0,5.09,286.0,271.0,12.0,4.04,302.0,290.0
2026-07-20T14:25:19.976869+02:00,3.040,100.0,0,3596,12.0,4.14,286.0,274.0,10.0,3.26,302.0,292.0
2026-07-20T14:25:19.997379+02:00,3.060,100.0,0,3617,16.0,4.85,285.0,269.0,14.0,3.8,302.0,288.0
2026-07-20T14:25:20.019833+02:00,3.083,100.0,0,3639,16.0,5.19,286.0,270.0,13.0,4.04,302.0,289.0
2026-07-20T14:25:20.040222+02:00,3.103,100.0,0,3660,13.0,4.17,286.0,273.0,10.0,3.22,301.0,291.0
2026-07-20T14:25:20.061777+02:00,3.125,100.0,0,3681,15.0,4.64,285.0,270.0,11.0,3.63,300.0,289.0
2026-07-20T14:25:20.082209+02:00,3.145,100.0,0,3702,14.0,5.05,285.0,271.0,11.0,3.91,301.0,290.0
2026-07-20T14:25:20.105006+02:00,3.168,100.0,0,3724,13.0,4.47,286.0,273.0,11.0,3.51,302.0,291.0
2026-07-20T14:25:20.126612+02:00,3.190,100.0,0,3746,13.0,4.66,285.0,272.0,11.0,3.69,301.0,290.0
2026-07-20T14:25:20.148816+02:00,3.212,100.0,0,3768,14.0,4.77,286.0,272.0,11.0,3.73,302.0,291.0
2026-07-20T14:25:20.169363+02:00,3.232,100.0,0,3789,15.0,5.0,287.0,272.0,12.0,3.95,302.0,290.0
2026-07-20T14:25:20.192158+02:00,3.255,100.0,0,3811,15.0,4.48,285.0,270.0,12.0,3.57,301.0,289.0
2026-07-20T14:25:20.212428+02:00,3.275,100.0,0,3832,12.0,4.12,285.0,273.0,10.0,3.21,301.0,291.0
2026-07-20T14:25:20.234648+02:00,3.298,100.0,0,3854,15.0,4.93,285.0,270.0,12.0,3.89,301.0,289.0
2026-07-20T14:25:20.255433+02:00,3.318,100.0,0,3875,15.0,4.85,286.0,271.0,12.0,3.78,302.0,290.0
2026-07-20T14:25:20.276850+02:00,3.340,100.0,0,3896,14.0,5.19,285.0,271.0,12.0,4.12,301.0,289.0
2026-07-20T14:25:20.297454+02:00,3.361,100.0,0,3917,16.0,5.16,286.0,270.0,13.0,4.09,302.0,289.0
2026-07-20T14:25:20.321192+02:00,3.384,100.0,0,3939,14.0,4.99,286.0,272.0,12.0,4.0,302.0,290.0
2026-07-20T14:25:20.340347+02:00,3.403,100.0,0,3960,13.0,4.51,285.0,272.0,10.0,3.56,301.0,291.0
2026-07-20T14:25:20.361872+02:00,3.425,100.0,0,3981,14.0,4.66,286.0,272.0,11.0,3.59,301.0,290.0
2026-07-20T14:25:20.382514+02:00,3.446,100.0,0,4002,16.0,4.83,287.0,271.0,12.0,3.79,302.0,290.0
2026-07-20T14:25:20.404739+02:00,3.468,100.0,0,4024,13.0,4.24,285.0,272.0,10.0,3.33,301.0,291.0
2026-07-20T14:25:20.425288+02:00,3.488,100.0,0,4045,17.0,5.36,287.0,270.0,13.0,4.24,302.0,289.0
2026-07-20T14:25:20.448085+02:00,3.511,100.0,0,4067,14.0,4.78,286.0,272.0,12.0,3.74,302.0,290.0
2026-07-20T14:25:20.469809+02:00,3.533,100.0,0,4089,16.0,4.5,285.0,269.0,13.0,3.49,301.0,288.0
2026-07-20T14:25:20.491972+02:00,3.555,100.0,0,4111,14.0,4.62,285.0,271.0,10.0,3.58,300.0,290.0
2026-07-20T14:25:20.512343+02:00,3.575,100.0,0,4132,17.0,5.17,288.0,271.0,14.0,4.01,303.0,289.0
2026-07-20T14:25:20.535018+02:00,3.598,100.0,0,4154,13.0,4.51,285.0,272.0,10.0,3.49,301.0,291.0
2026-07-20T14:25:20.555563+02:00,3.619,100.0,0,4175,13.0,4.28,285.0,272.0,11.0,3.47,301.0,290.0
2026-07-20T14:25:20.579031+02:00,3.642,100.0,0,4197,15.0,4.39,287.0,272.0,11.0,3.48,302.0,291.0
2026-07-20T14:25:20.599533+02:00,3.663,100.0,0,4219,15.0,4.94,285.0,270.0,13.0,3.96,301.0,288.0
2026-07-20T14:25:20.621956+02:00,3.685,100.0,0,4241,13.0,4.22,286.0,273.0,10.0,3.35,302.0,292.0
2026-07-20T14:25:20.643504+02:00,3.707,100.0,0,4263,15.0,4.63,286.0,271.0,11.0,3.58,301.0,290.0
